Unnamed: 0,NORAD_CAT_ID,OBJECT_NAME,EPOCH,MEAN_MOTION,ECCENTRICITY,INCLINATION,RA_OF_ASC_NODE,ARG_OF_PERICENTER,MEAN_ANOMALY,BSTAR,MEAN_MOTION_DOT,MEAN_MOTION_DDOT,TLE_LINE1,TLE_LINE2,SEMIMAJOR_AXIS,PERIOD,APOGEE,PERIGEE,alltitude
3031165,48481,STARLINK-2706,2022-06-24 09:13:36.769440,15.06402585,0.0002118,53.0546,161.6141,54.1274,305.9912,-3.6871e-06,-3.37e-06,0,1 48481U 21040BF  22175.38445335 -.00000337  00000-0 -36871-5 0  9999,2 48481  53.0546 161.6141 0002118  54.1274 305.9912 15.06402585 62211,6925.341,95.592,548.672,545.739,547.2271032411346
3029253,48481,STARLINK-2706,2022-06-24 01:15:55.141056,15.06400884,0.0002137,53.054,163.1032,55.2196,304.8994,-2.7464e-05,-6.91e-06,0,1 48481U 21040BF  22175.05272154 -.00000691  00000-0 -27464-4 0  9990,2 48481  53.0540 163.1032 0002137  55.2196 304.8994 15.06400884 63441,6925.346,95.592,548.691,545.731,547.2425681095327
3022213,48481,STARLINK-2706,2022-06-22 23:47:17.227104,15.06401997,0.000215,53.0548,167.869,53.8482,306.2706,3.45e-05,2.32e-06,0,1 48481U 21040BF  22173.99117161  .00000232  00000-0  34500-4 0  9995,2 48481  53.0548 167.8690 0002150  53.8482 306.2706 15.06401997 62001,6925.342,95.592,548.696,545.718,547.2057830812871
3022212,48481,STARLINK-2706,2022-06-22 23:47:17.227104,15.06401997,0.000215,53.0548,167.869,53.8482,306.2706,3.45e-05,2.32e-06,0,1 48481U 21040BF  22173.99117161  .00000232  00000-0  34500-4 0  9995,2 48481  53.0548 167.8690 0002150  53.8482 306.2706 15.06401997 63282,6925.342,95.592,548.696,545.718,547.2057830812871
3020199,48481,STARLINK-2706,2022-06-22 17:25:07.399776,15.06406447,0.0002057,53.0544,169.0599,51.9995,308.118,0.00011014,1.359e-05,0,1 48481U 21040BF  22173.72578009  .00001359  00000-0  11014-3 0  9993,2 48481  53.0544 169.0599 0002057  51.9995 308.1180 15.06406447 61969,6925.329,95.592,548.618,545.769,547.1949170026202
3017313,48481,STARLINK-2706,2022-06-22 09:27:25.822368,15.06404253,0.0002023,53.0543,170.549,51.6313,308.4857,0.00010882,1.34e-05,0,1 48481U 21040BF  22173.39404887  .00001340  00000-0  10882-3 0  9990,2 48481  53.0543 170.5490 0002023  51.6313 308.4857 15.06404253 61911,6925.336,95.592,548.602,545.8,547.2123843313907
3013293,48481,STARLINK-2706,2022-06-21 17:32:02.572512,15.06398805,0.0001988,53.0544,173.5275,50.6086,309.5079,0.00010191,1.237e-05,0,1 48481U 21040BF  22172.73058533  .00001237  00000-0  10191-3 0  9998,2 48481  53.0544 173.5275 0001988  50.6086 309.5079 15.06398805 63095,6925.352,95.592,548.594,545.84,547.2231010095871
3013294,48481,STARLINK-2706,2022-06-21 17:32:02.572512,15.06398805,0.0001988,53.0544,173.5275,50.6086,309.5079,0.00010191,1.237e-05,0,1 48481U 21040BF  22172.73058533  .00001237  00000-0  10191-3 0  9998,2 48481  53.0544 173.5275 0001988  50.6086 309.5079 15.06398805 61813,6925.352,95.592,548.594,545.84,547.2231010095871
3010366,48481,STARLINK-2706,2022-06-21 09:34:20.816256,15.06397074,0.0001971,53.0542,175.0167,50.3338,309.7825,0.0001049,1.281e-05,0,1 48481U 21040BF  22172.39885204  .00001281  00000-0  10490-3 0  9994,2 48481  53.0542 175.0167 0001971  50.3338 309.7825 15.06397074 61769,6925.358,95.592,548.588,545.858,547.232703897317
3006504,48481,STARLINK-2706,2022-06-20 17:38:57.333120,15.06390345,0.0001947,53.0542,177.9953,49.4834,310.6324,0.00010371,1.263e-05,0,1 48481U 21040BF  22171.73538580  .00001263  00000-0  10371-3 0  9991,2 48481  53.0542 177.9953 0001947  49.4834 310.6324 15.06390345 61664,6925.378,95.593,548.592,545.895,547.2449442494915
3006503,48481,STARLINK-2706,2022-06-20 17:38:57.333120,15.06390345,0.0001947,53.0542,177.9953,49.4834,310.6324,0.00010371,1.263e-05,0,1 48481U 21040BF  22171.73538580  .00001263  00000-0  10371-3 0  9991,2 48481  53.0542 177.9953 0001947  49.4834 310.6324 15.06390345 62946,6925.378,95.593,548.592,545.895,547.2449442494915
3003604,48481,STARLINK-2706,2022-06-20 09:41:15.471456,15.0638823,0.0001931,53.0541,179.4845,48.9572,311.1584,9.8462e-05,1.185e-05,0,1 48481U 21040BF  22171.40365129  .00001185  00000-0  98462-4 0  9993,2 48481  53.0541 179.4845 0001931  48.9572 311.1584 15.06388230 61615,6925.385,95.593,548.587,545.912,547.2503921072686
2999713,48481,STARLINK-2706,2022-06-19 17:45:51.653952,15.06390952,0.000193,53.054,182.4629,48.1093,312.006,-1.1276e-06,-2.98e-06,0,1 48481U 21040BF  22170.74018118 -.00000298  00000-0 -11276-5 0  9997,2 48481  53.0540 182.4629 0001930  48.1093 312.0060 15.06390952 61519,6925.376,95.593,548.578,545.905,547.229101157215
2997152,48481,STARLINK-2706,2022-06-19 09:48:09.781920,15.0638968,0.0001918,53.0539,183.9521,47.5576,312.5575,-1.0781e-05,-4.42e-06,0,1 48481U 21040BF  22170.40844655 -.00000442  00000-0 -10781-4 0  9993,2 48481  53.0539 183.9521 0001918  47.5576 312.5575 15.06389680 61465,6925.38,95.593,548.573,545.917,547.2300492565093
2997153,48481,STARLINK-2706,2022-06-19 09:48:09.781920,15.0638968,0.0001918,53.0539,183.9521,47.5576,312.5575,-1.0781e-05,-4.42e-06,0,1 48481U 21040BF  22170.40844655 -.00000442  00000-0 -10781-4 0  9993,2 48481  53.0539 183.9521 0001918  47.5576 312.5575 15.06389680 62747,6925.38,95.593,548.573,545.917,547.2300492565093
2993081,48481,STARLINK-2706,2022-06-15 18:13:27.813216,15.06406605,0.0001872,53.0533,200.3332,50.8694,309.2461,0.00014691,1.908e-05,0,1 48481U 21040BF  22166.75934969  .00001908  00000-0  14691-3 0  9993,2 48481  53.0533 200.3332 0001872  50.8694 309.2461 15.06406605 60913,6925.328,95.592,548.49,545.897,547.2565656663224
2991470,48481,STARLINK-2706,2022-06-15 13:26:50.857440,15.06404711,0.0001877,53.0531,201.2267,50.0975,310.0178,0.00014116,1.822e-05,0,1 48481U 21040BF  22166.56031085  .00001822  00000-0  14116-3 0  9996,2 48481  53.0531 201.2267 0001877  50.0975 310.0178 15.06404711 62167,6925.334,95.592,548.499,545.899,547.2470090266289
2991471,48481,STARLINK-2706,2022-06-15 13:26:50.857440,15.06404711,0.0001877,53.0531,201.2267,50.0975,310.0178,0.00014116,1.822e-05,0,1 48481U 21040BF  22166.56031085  .00001822  00000-0  14116-3 0  9996,2 48481  53.0531 201.2267 0001877  50.0975 310.0178 15.06404711 60884,6925.334,95.592,548.499,545.899,547.2470090266289
2985743,48481,STARLINK-2706,2022-06-14 15:09:18.133632,15.06395202,0.0001902,53.0535,205.3968,51.9789,308.1371,0.00010913,1.344e-05,0,1 48481U 21040BF  22165.63145988  .00001344  00000-0  10913-3 0  9991,2 48481  53.0535 205.3968 0001902  51.9789 308.1371 15.06395202 60745,6925.363,95.592,548.545,545.911,547.293089528764
2984004,48481,STARLINK-2706,2022-06-14 11:58:13.350432,15.06395618,0.0001897,53.0535,205.9925,51.8188,308.2971,0.00012757,1.619e-05,0,1 48481U 21040BF  22165.49876563  .00001619  00000-0  12757-3 0  9998,2 48481  53.0535 205.9925 0001897  51.8188 308.2971 15.06395618 62008,6925.362,95.592,548.541,545.913,547.29273746483
2980095,48481,STARLINK-2706,2022-06-13 20:02:49.253856,15.06403102,0.0001912,53.0547,208.971,51.9656,308.1505,9.8102e-05,1.18e-05,0,1 48481U 21040BF  22164.83529229  .00001180  00000-0  98102-4 0  9991,2 48481  53.0547 208.9710 0001912  51.9656 308.1505 15.06403102 60621,6925.339,95.592,548.528,545.88,547.2654174745905
2977429,48481,STARLINK-2706,2022-06-13 12:05:07.604736,15.06400414,0.0001877,53.0546,210.4602,51.8425,308.2733,8.3765e-05,9.66e-06,0,1 48481U 21040BF  22164.50356024  .00000966  00000-0  83765-4 0  9996,2 48481  53.0546 210.4602 0001877  51.8425 308.2733 15.06400414 60572,6925.347,95.592,548.512,545.912,547.2891060508941
2976614,48481,STARLINK-2706,2022-06-13 10:29:35.391552,15.06398382,0.000187,53.0546,210.7581,51.7397,308.376,6.6086e-05,7.03e-06,0,1 48481U 21040BF  22164.43721518  .00000703  00000-0  66086-4 0  9998,2 48481  53.0546 210.7581 0001870  51.7397 308.3760 15.06398382 61843,6925.354,95.592,548.514,545.923,547.294873220195
2973149,48481,STARLINK-2706,2022-06-12 20:09:44.407584,15.06391148,0.0001905,53.0548,213.4391,52.016,308.1001,3.8076e-05,2.85e-06,0,1 48481U 21040BF  22163.84009731  .00000285  00000-0  38076-4 0  9991,2 48481  53.0548 213.4391 0001905  52.0160 308.1001 15.06391148 60472,6925.376,95.593,548.56,545.921,547.3071404741795
2970062,48481,STARLINK-2706,2022-06-12 12:12:02.465568,15.06395078,0.000184,53.0546,214.9279,49.5273,310.5876,-6.6244e-05,-1.268e-05,0,1 48481U 21040BF  22163.50836187 -.00001268  00000-0 -66244-4 0  9999,2 48481  53.0546 214.9279 0001840  49.5273 310.5876 15.06395078 60423,6925.364,95.592,548.503,545.954,547.2804665214119
2968140,48481,STARLINK-2706,2022-06-12 04:14:20.391360,15.06397346,0.0001843,53.0549,216.417,52.9883,307.1274,-3.8399e-05,-8.54e-06,0,1 48481U 21040BF  22163.17662490 -.00000854  00000-0 -38399-4 0  9996,2 48481  53.0549 216.4170 0001843  52.9883 307.1274 15.06397346 61651,6925.357,95.592,548.498,545.945,547.3316832152398
2965977,48481,STARLINK-2706,2022-06-11 20:16:38.424000,15.06403052,0.0001814,53.0545,217.9065,49.6245,310.4903,6.3902e-05,6.7e-06,0,1 48481U 21040BF  22162.84488475  .00000670  00000-0  63902-4 0  9990,2 48481  53.0545 217.9065 0001814  49.6245 310.4903 15.06403052 60320,6925.339,95.592,548.46,545.948,547.266119191311
2965976,48481,STARLINK-2706,2022-06-11 20:16:38.424000,15.06403052,0.0001814,53.0545,217.9065,49.6245,310.4903,6.3902e-05,6.7e-06,0,1 48481U 21040BF  22162.84488475  .00000670  00000-0  63902-4 0  9990,2 48481  53.0545 217.9065 0001814  49.6245 310.4903 15.06403052 61602,6925.339,95.592,548.46,545.948,547.266119191311
2962723,48481,STARLINK-2706,2022-06-11 04:21:14.877216,15.06394778,0.0001944,53.0541,220.8851,47.7619,312.3534,3.987e-05,3.12e-06,0,1 48481U 21040BF  22162.18142219  .00000312  00000-0  39870-4 0  9990,2 48481  53.0541 220.8851 0001944  47.7619 312.3534 15.06394778 61506,6925.365,95.592,548.576,545.883,547.2065675459755
2960497,48481,STARLINK-2706,2022-06-10 18:48:00.524160,15.06399506,0.0001902,53.0542,222.672,44.6923,315.4219,-8.7523e-05,-1.585e-05,0,1 48481U 21040BF  22161.78333940 -.00001585  00000-0 -87523-4 0  9991,2 48481  53.0542 222.6720 0001902  44.6923 315.4219 15.06399506 60169,6925.35,95.592,548.532,545.898,547.1580807233931
2957695,48481,STARLINK-2706,2022-06-10 10:50:18.240000,15.06400972,0.0001857,53.0544,224.1609,51.0659,309.0495,0.00016759,2.216e-05,0,1 48481U 21040BF  22161.45159750  .00002216  00000-0  16759-3 0  9992,2 48481  53.0544 224.1609 0001857  51.0659 309.0495 15.06400972 60111,6925.346,95.592,548.497,545.925,547.2778876066451
2955200,48481,STARLINK-2706,2022-06-09 22:05:59.518464,15.06398678,0.0001827,53.0545,226.5435,54.813,305.303,7.5487e-05,8.43e-06,0,1 48481U 21040BF  22160.92082776  .00000843  00000-0  75487-4 0  9994,2 48481  53.0545 226.5435 0001827  54.8130 305.3030 15.06398678 61313,6925.353,95.592,548.483,545.952,547.3677334495604
2954192,48481,STARLINK-2706,2022-06-09 20:30:27.435744,15.06388813,0.0001922,53.0544,226.8414,52.5597,307.5567,0.00021675,2.947e-05,0,1 48481U 21040BF  22160.85448421  .00002947  00000-0  21675-3 0  9995,2 48481  53.0544 226.8414 0001922  52.5597 307.5567 15.06388813 60026,6925.383,95.593,548.579,545.917,547.3171872426573
2950739,48481,STARLINK-2706,2022-06-09 10:57:13.161312,15.06394972,0.0001833,53.0545,228.6284,51.9216,308.1938,6.0533e-05,6.2e-06,0,1 48481U 21040BF  22160.45640233  .00000620  00000-0  60533-4 0  9999,2 48481  53.0545 228.6284 0001833  51.9216 308.1938 15.06394972 59967,6925.364,95.592,548.498,545.96,547.3226133217381
2946574,48481,STARLINK-2706,2022-06-08 17:26:17.369952,15.06392998,0.0001808,53.0546,231.9047,51.22,308.8951,-1.9519e-05,-5.72e-06,0,1 48481U 21040BF  22159.72658993 -.00000572  00000-0 -19519-4 0  9995,2 48481  53.0546 231.9047 0001808  51.2200 308.8951 15.06392998 61130,6925.37,95.593,548.487,545.983,547.3289634021222
2946575,48481,STARLINK-2706,2022-06-08 17:26:17.369952,15.06392998,0.0001808,53.0546,231.9047,51.22,308.8951,-1.9519e-05,-5.72e-06,0,1 48481U 21040BF  22159.72658993 -.00000572  00000-0 -19519-4 0  9995,2 48481  53.0546 231.9047 0001808  51.2200 308.8951 15.06392998 59856,6925.37,95.593,548.487,545.983,547.3289634021222
2944606,48481,STARLINK-2706,2022-06-08 12:39:40.402080,15.06390615,0.0001801,53.0546,232.7982,51.7117,308.4034,-3.7006e-05,-8.33e-06,0,1 48481U 21040BF  22159.52755095 -.00000833  00000-0 -37006-4 0  9995,2 48481  53.0546 232.7982 0001801  51.7117 308.4034 15.06390615 59827,6925.377,95.593,548.49,545.995,547.3479206461571
2939632,48481,STARLINK-2706,2022-06-07 17:33:11.331360,15.0639481,0.0001805,53.0547,236.3723,51.2127,308.9023,0.00010882,1.339e-05,0,1 48481U 21040BF  22158.73138115  .00001339  00000-0  10882-3 0  9997,2 48481  53.0547 236.3723 0001805  51.2127 308.9023 15.06394810 59702,6925.364,95.592,548.479,545.979,547.3243160118861
2937110,48481,STARLINK-2706,2022-06-07 11:11:02.561280,15.06390761,0.0001788,53.0548,237.5637,50.312,309.8026,8.4365e-05,9.75e-06,0,1 48481U 21040BF  22158.46599602  .00000975  00000-0  84365-4 0  9992,2 48481  53.0548 237.5637 0001788  50.3120 309.8026 15.06390761 59662,6925.377,95.593,548.48,546.004,547.3269808085549
2937109,48481,STARLINK-2706,2022-06-07 11:11:02.561280,15.06390761,0.0001788,53.0548,237.5637,50.312,309.8026,8.4365e-05,9.75e-06,0,1 48481U 21040BF  22158.46599602  .00000975  00000-0  84365-4 0  9992,2 48481  53.0548 237.5637 0001788  50.3120 309.8026 15.06390761 60945,6925.377,95.593,548.48,546.004,547.3269808085549
2933545,48481,STARLINK-2706,2022-06-06 20:51:10.249920,15.06402384,0.0001749,53.0549,240.2442,49.1976,310.9164,0.00010146,1.23e-05,0,1 48481U 21040BF  22157.86886603  .00001230  00000-0  10146-3 0  9995,2 48481  53.0549 240.2442 0001749  49.1976 310.9164 15.06402384 59571,6925.341,95.592,548.417,545.995,547.2904783489253
2931816,48481,STARLINK-2706,2022-06-06 14:29:00.821472,15.06398886,0.0001737,53.055,241.4356,49.2189,310.8951,7.3033e-05,8.06e-06,0,1 48481U 21040BF  22157.60348173  .00000806  00000-0  73033-4 0  9995,2 48481  53.0550 241.4356 0001737  49.2189 310.8951 15.06398886 59534,6925.352,95.592,548.42,546.014,547.3129982573384
2930219,48481,STARLINK-2706,2022-06-06 12:53:28.495104,15.06398259,0.0001729,53.055,241.7335,49.1352,310.9787,6.8216e-05,7.35e-06,0,1 48481U 21040BF  22157.53713536  .00000735  00000-0  68216-4 0  9994,2 48481  53.0550 241.7335 0001729  49.1352 310.9787 15.06398259 60800,6925.354,95.592,548.416,546.022,547.3147537110233
2926028,48481,STARLINK-2706,2022-06-05 20:58:05.819520,15.06396198,0.0001748,53.0551,244.7118,49.5714,310.5427,-2.7485e-05,-6.91e-06,0,1 48481U 21040BF  22156.87366993 -.00000691  00000-0 -27485-4 0  9997,2 48481  53.0551 244.7118 0001748  49.5714 310.5427 15.06396198 59423,6925.36,95.592,548.436,546.015,547.3163206387153
2924428,48481,STARLINK-2706,2022-06-05 13:00:23.460480,15.06392057,0.0001737,53.0552,246.2012,50.0566,310.0575,-1.8548e-05,-5.58e-06,0,1 48481U 21040BF  22156.54193820 -.00000558  00000-0 -18548-4 0  9990,2 48481  53.0552 246.2012 0001737  50.0566 310.0575 15.06392057 60650,6925.373,95.593,548.441,546.035,547.3446073622455
2922901,48481,STARLINK-2706,2022-06-04 21:04:59.450880,15.06400527,0.0001709,53.0552,249.1791,49.2734,310.8403,0.00014726,1.913e-05,0,1 48481U 21040BF  22155.87846117  .00001913  00000-0  14726-3 0  9996,2 48481  53.0552 249.1791 0001709  49.2734 310.8403 15.06400527 59278,6925.347,95.592,548.395,546.028,547.3156744103226
2921072,48481,STARLINK-2706,2022-06-04 13:07:17.206752,15.06402698,0.0001745,53.0552,250.6681,51.8092,308.3054,2.275e-05,5.7e-07,0,1 48481U 21040BF  22155.54672693  .00000057  00000-0  22750-4 0  9991,2 48481  53.0552 250.6681 0001745  51.8092 308.3054 15.06402698 59229,6925.34,95.592,548.414,545.997,547.3351686926309
2921071,48481,STARLINK-2706,2022-06-04 13:07:17.206752,15.06402698,0.0001745,53.0552,250.6681,51.8092,308.3054,2.275e-05,5.7e-07,0,1 48481U 21040BF  22155.54672693  .00000057  00000-0  22750-4 0  9991,2 48481  53.0552 250.6681 0001745  51.8092 308.3054 15.06402698 60502,6925.34,95.592,548.414,545.997,547.3351686926309
2916588,48481,STARLINK-2706,2022-06-03 21:11:52.830240,15.06415128,0.000174,53.0551,253.6466,52.8822,307.2326,2.7089e-05,1.22e-06,0,1 48481U 21040BF  22154.88325035  .00000122  00000-0  27089-4 0  9995,2 48481  53.0551 253.6466 0001740  52.8822 307.2326 15.06415128 59120,6925.302,95.591,548.372,545.962,547.3218061603944
2914130,48481,STARLINK-2706,2022-06-03 13:14:11.528448,15.0641056,0.0001716,53.0552,255.1356,56.7759,303.3394,1.2487e-05,-9.6e-07,0,1 48481U 21040BF  22154.55152232 -.00000096  00000-0  12487-4 0  9993,2 48481  53.0552 255.1356 0001716  56.7759 303.3394 15.06410560 60355,6925.316,95.591,548.37,545.993,547.4095037334637
2914131,48481,STARLINK-2706,2022-06-03 13:14:11.528448,15.0641056,0.0001716,53.0552,255.1356,56.7759,303.3394,1.2487e-05,-9.6e-07,0,1 48481U 21040BF  22154.55152232 -.00000096  00000-0  12487-4 0  9993,2 48481  53.0552 255.1356 0001716  56.7759 303.3394 15.06410560 59072,6925.316,95.591,548.37,545.993,547.4095037334637
2908538,48481,STARLINK-2706,2022-06-02 18:07:43.709664,15.06402145,0.0001745,53.0545,258.7098,52.4762,307.6386,-0.00012782,-2.185e-05,0,1 48481U 21040BF  22153.75536701 -.00002185  00000-0 -12782-3 0  9990,2 48481  53.0545 258.7098 0001745  52.4762 307.6386 15.06402145 58959,6925.342,95.592,548.415,545.999,547.3517026883159
2906995,48481,STARLINK-2706,2022-06-02 13:21:06.612192,15.06397568,0.0001792,53.0541,259.6036,53.8832,306.2323,-8.7536e-05,-1.585e-05,0,1 48481U 21040BF  22153.55632653 -.00001585  00000-0 -87536-4 0  9994,2 48481  53.0541 259.6036 0001792  53.8832 306.2323 15.06397568 60201,6925.356,95.592,548.462,545.98,547.3694565391121
2906996,48481,STARLINK-2706,2022-06-02 13:21:06.612192,15.06397568,0.0001792,53.0541,259.6036,53.8832,306.2323,-8.7536e-05,-1.585e-05,0,1 48481U 21040BF  22153.55632653 -.00001585  00000-0 -87536-4 0  9994,2 48481  53.0541 259.6036 0001792  53.8832 306.2323 15.06397568 58927,6925.356,95.592,548.462,545.98,547.3694565391121
2904643,48481,STARLINK-2706,2022-06-02 00:36:47.534688,15.06407055,0.000175,53.0546,261.9861,51.0262,309.0883,0.00021242,2.884e-05,0,1 48481U 21040BF  22153.02555017  .00002884  00000-0  21242-3 0  9996,2 48481  53.0546 261.9861 0001750  51.0262 309.0883 15.06407055 60125,6925.327,95.592,548.404,545.98,547.3091675926041
2902174,48481,STARLINK-2706,2022-06-01 19:50:10.909824,15.06396887,0.0001703,53.0552,262.8794,51.8158,308.2984,0.00025042,3.45e-05,0,1 48481U 21040BF  22152.82651516  .00003450  00000-0  25042-3 0  9996,2 48481  53.0552 262.8794 0001703  51.8158 308.2984 15.06396887 58813,6925.358,95.592,548.402,546.044,547.3764387920578
2901894,48481,STARLINK-2706,2022-06-01 18:14:38.491872,15.06395648,0.0001642,53.0552,263.1772,53.2591,306.8548,0.00022869,3.126e-05,0,1 48481U 21040BF  22152.76016773  .00003126  00000-0  22869-3 0  9993,2 48481  53.0552 263.1772 0001642  53.2591 306.8548 15.06395648 60088,6925.362,95.592,548.364,546.09,547.4259428890434
2900221,48481,STARLINK-2706,2022-06-01 10:16:55.842240,15.06404141,0.0001563,53.055,264.6658,45.5287,314.5829,0.00028775,4.008e-05,0,1 48481U 21040BF  22152.42842410  .00004008  00000-0  28775-3 0  9993,2 48481  53.0550 264.6658 0001563  45.5287 314.5829 15.06404141 60035,6925.336,95.592,548.283,546.118,547.3246320395868
2892030,48481,STARLINK-2706,2022-05-31 00:50:37.208832,15.06390121,0.0001696,53.0555,270.9211,53.2728,306.8417,-2.6128e-05,-6.71e-06,0,1 48481U 21040BF  22151.03515288 -.00000671  00000-0 -26128-4 0  9994,2 48481  53.0555 270.9211 0001696  53.2728 306.8417 15.06390121 58540,6925.379,95.593,548.418,546.069,547.4185602724189
2892029,48481,STARLINK-2706,2022-05-31 00:50:37.208832,15.06390121,0.0001696,53.0555,270.9211,53.2728,306.8417,-2.6128e-05,-6.71e-06,0,1 48481U 21040BF  22151.03515288 -.00000671  00000-0 -26128-4 0  9994,2 48481  53.0555 270.9211 0001696  53.2728 306.8417 15.06390121 59822,6925.379,95.593,548.418,546.069,547.4185602724189
2889532,48481,STARLINK-2706,2022-05-30 18:28:28.934400,15.06388201,0.0001928,53.0549,272.1128,49.8955,310.2203,-0.00016358,-2.717e-05,0,1 48481U 21040BF  22150.76976960 -.00002717  00000-0 -16358-3 0  9997,2 48481  53.0549 272.1128 0001928  49.8955 310.2203 15.06388201 58509,6925.385,95.593,548.585,545.915,547.2656185818349
2889531,48481,STARLINK-2706,2022-05-30 18:28:28.934400,15.06388201,0.0001928,53.0549,272.1128,49.8955,310.2203,-0.00016358,-2.717e-05,0,1 48481U 21040BF  22150.76976960 -.00002717  00000-0 -16358-3 0  9997,2 48481  53.0549 272.1128 0001928  49.8955 310.2203 15.06388201 59780,6925.385,95.593,548.585,545.915,547.2656185818349
2886994,48481,STARLINK-2706,2022-05-30 12:06:19.121472,15.06379545,0.0001869,53.0563,273.3042,58.4912,301.6259,-0.00023758,-3.817e-05,0,1 48481U 21040BF  22150.50438798 -.00003817  00000-0 -23758-3 0  9995,2 48481  53.0563 273.3042 0001869  58.4912 301.6259 15.06379545 58467,6925.411,95.593,548.571,545.982,547.4760103902124
2886993,48481,STARLINK-2706,2022-05-30 12:06:19.121472,15.06379545,0.0001869,53.0563,273.3042,58.4912,301.6259,-0.00023758,-3.817e-05,0,1 48481U 21040BF  22150.50438798 -.00003817  00000-0 -23758-3 0  9995,2 48481  53.0563 273.3042 0001869  58.4912 301.6259 15.06379545 59749,6925.411,95.593,548.571,545.982,547.4760103902124
